source_row,input_group_sha256,partition
1475,b7be1d479c72ecea4298ee37859232801b37ea3d0d3af3563f6b57fd03613ddc,selection
1476,9bbee1de836f2e93449d1d63ced738247268caf088ee600bd10fbfcbd07e4dc2,final
1477,ca9ac3be6e7b082fb20fc481e50774deb16f5a342686f04418aa106cf3bdf8f0,final
1478,aadf0de1a7552db089269e76afb2fbba99f4dd3fb9c34c9d31262a9a446e0a0c,selection
1479,aad56fd00c21580102f0666fc6ecb0c0370eaa63d7fa1ff29b550bac55c8bf27,final
1480,e5f16ec6adbabd551a6ea3b3b0bd3cac0c08185a78993bf3dbe09e79102d7efa,train
1481,aad56fd00c21580102f0666fc6ecb0c0370eaa63d7fa1ff29b550bac55c8bf27,final
1482,272c62f42a968e2c848787ac6b0fe2a37f72b4552fd4d6487e6403398def7b0b,train
1483,518f6cde8f8bd13037d49a454b31feb7961e02ef3decba4249aa7d5ce6b084c9,train
1484,4871fad0e09aba1f62ca680eb3704fce5805fb0287ce5a34c62d8158b2162cbc,train
1485,29129c076eed43996ab599e8b3ee6090d1d0541d730d47bf1f8efc93a254e9cd,final
1486,bb03da9f07c4bccf06cd2657ea863b3b5542a04a034cd51a7a71e7d0dc3c3523,train
1487,6d0f586c045300a83b3da9fd4ca13608e98a6344c8cd502ec98667858d3f1db8,train
1488,ffadd5b68de5d4a7f56d6931eb9d9036a6af581f5546e31bbe7866a9dea846be,train
1489,a2c72fcefd7be14cfa92e3edc612c99c20255eb1f43847eb6b8f3ee0facf5f2c,train
1490,bf6d115582d1b5fcab13c9d22005adc7a88fd613646747df0473408079301538,selection
1491,ffadd5b68de5d4a7f56d6931eb9d9036a6af581f5546e31bbe7866a9dea846be,train
1492,ddea3da923b4daa54405f9f7c4aa7a4f56266497912bcdfd2ad8ed2a3d589fd6,selection
1493,0c25a228204f1e6623f75128e088d8aa7789c651690e25e7fa393314861fe933,train
1494,0833b46c564ca728f2fe1c3b87945cf4ea4aaaf7c6c75140cedf94e676e82d1b,train
1495,ed069f1e5188e4f9d829ad44e35fde2c792f5226f4d67edd6247341a9ccf414e,selection
1496,0c25a228204f1e6623f75128e088d8aa7789c651690e25e7fa393314861fe933,train
1497,68fc65e18ceca5add138d8dc7e88a373ad1d9c331d9e8b0ae3f879ff342868c3,final
1498,708287a6be0ed082ba0f97b95c71e7e79deb053a33254b70b365d91057c58bf9,train
1499,68fc65e18ceca5add138d8dc7e88a373ad1d9c331d9e8b0ae3f879ff342868c3,final
1500,b948d6c5db12a19da2fc3c24085dbbbdf9c6d06aac7452cdad403a79c3759576,final
1501,f09a668e9f56dc14981083b03d929adc87f4e44dcd62532d9fc7efecbbc577fc,train
1502,e8c491b8845f465443f3cc7de94ede716f5ecd82a2d3b877b8a67aafe6a623da,train
1503,c53c6ca850e9ea215fd93c8718940352cdb1fd0070a02b800a03cfefd1231889,train
1504,e18f32bd4e688bcd6d6e4561ed471722a0e7a8dd62b114871814aeed57b7c645,selection
1505,81c6ebb78b91b022c0fb06ea69e098b2b39c278090f15d8cbd814c54c0a0b1df,train
1506,bef43b1cf9e054e23459255f4600aa05f37afd1f6069ef644a60fb47337f6c39,train
1507,e18f32bd4e688bcd6d6e4561ed471722a0e7a8dd62b114871814aeed57b7c645,selection
1508,db2e3d9b16eb8e3cd75bbc7e26de3de6aca09b22d4fdb807719fa96948870546,selection
1509,df5b3cf2d490584f933361ef83ac1b27c2c5f69e817878b047b51239b3a806b0,train
1510,01247336794ac6bdb3148ed74e7bf479f29ac2c8070e8b3a27a628f13b361ff6,train
1511,ee534a9a59ee53900919b1c521b1335b22a1da705253ebe286cf14797778d1c0,train
1512,236572be8aa8724f93461c38df21265733387f4da87d894c7c0409065ba4c89b,final
1513,e1dda7242b4199675fccc6523c472722f306fbb25c70d9ba295b2d84a3f74846,train
1514,470e46e6a3fdb889b6dd8ee393554c7f776e7c80a96347b043edc22fd846855f,train
1515,35e58fd3af832fc8b8b74a5bb9e31a09b5d34f92d74a0d199851fd512da7b7df,final
1516,be578e4c59ffcbd9b92a8f379e5e25934b4a1b4c783aabf9408ff6a76f81741a,final
1517,a9b30866d0a26afd196d1d11e2aa8b1f0c74318f9264bb799ae523469af7b8b2,train
1518,d1888e7546de67afd924d58fa36eedaa4433a5221d2531d6cc72cb9fa5d0493a,final
1519,f30de3170d074a8d695076971ac4dd5fb0eb64a5d0040c4b3b814c93296ed058,train
1520,a9b30866d0a26afd196d1d11e2aa8b1f0c74318f9264bb799ae523469af7b8b2,train
1521,49066c31f66c2d0b8bff1e8ef844e6933161cc83b7e8a9432c803df4f87eb008,train
1522,be578e4c59ffcbd9b92a8f379e5e25934b4a1b4c783aabf9408ff6a76f81741a,final
1523,066c096208c8a1647f0cecd9aafdcf4aa73f66fa0c7c4aba0ac9986c1b47bc68,selection
1524,07739416df4119a72b1c9c57e6176dccd81ad2cd32ebf3cc67ed50540570dba7,final
1525,03a21dd6363eeb3edd5f35fb7f7148d422817c5e48c68873f9fa6fa9c33bc08c,train
1526,af83ae7a99769be8b19b44fd9fcad30d86ee8cb19080cf9d9b0c4d8296c60b14,train
1527,a1096b99ae451e2c6c42f16f02ffcd67ca25535aec8bf9cac71781615d3e806c,train
1528,bf078c7092e643e5231d8768c6281e2e7cd745d6e016a657a013503f37848fe4,final
1529,cc4979abeab02e2e1bb33b0bf8146276baa481350f07a8cff231df80620f2b7e,train
1530,d0e69f5b6fa0e170a6447bf4029dedc38bc1fba80e932016b07e3574825026b2,selection
1531,cd4ea42bd2270a21f9f17d9da15539b454ef60e93d68381d90037309d9a5b150,selection
1532,ea7325028119733e0b161dbe79032958ddb10abea6a3a75bc7d76766f07021ff,train
1533,476d03824f42947737f9cfbc0925b863e770f7bce6b14a72f013f98dc1f9aec1,train
1534,377fbb8d748398acb96b79a85a5cdc40112c2a7631a3ef485f863e484169980b,selection
1535,d07779b68e1d136d2e894c33fc558546a34e7b21c78873cdc68726c9bfc0384f,train
1536,015f9217c49ebff395a449417da76319d70192bd4216dd07d882fc7e164c9fa2,train
1537,7f1fbf03af55b6dcadd76796e620f052992b73ea9d344d698f690a0c71053180,final
1538,a25edbed85d5ca0e2475c8c96b56855813716f894b297a44743fd86fe323b7a4,final
1539,03dd04469fe84a5371bab984259855dad80fd81e7fa64fd84c01fcb96ccacf78,train
1540,6a69bec6e3e3e516b5a20e13e3034f5905e91f5debc6129f6a6dc1811f401841,train
1541,31fce107c0e2446d8701598594c7b0f4ca39065a3d678dc4ec8079a29d53e381,train
1542,71182cef9c9ba5b2e00815d832b1444fbc26aebbeb376a9d21604e4b044e8f8b,selection
1543,6e2ab8e50ea12a503c5be8d7ecbb550de549922d9a61aeb09d4d317b6f168a1a,train
1544,b9be6ddf6f4561d19493a6440f70bef61217d7bf355c42d236049923daa734da,train
1545,334ad019f1316047dca017e55f742f7839c7db89fd68debd8e21d886ca45d5ae,final
1546,72e8503dd50d00c3899b67d014d494f252002a3b6932d19421b8fa309a26b5e6,train
1547,09baed8c822d7805f2d230fc3ab304fe5d85d7903d0c234b1b47eb9afa4f5692,train
1548,464ef63edceb44a8d45eb855a3661e3bffb941e373703d3a62b747516c0a3555,selection
1549,c9ed6deef16d908fe4046ec1daaf4480f80b15c127ef0664d056562512a0f9d0,selection
1550,cc734778b1477e575285ab8bc45c0c0cf0663a57aacdcfd63f035e5b36f06aa5,final
1551,6b63b88361751845b920315705b23a2cd51fdb35e47ba59a87d9fbcc04438e12,train
1552,ca28e248a5f47ad0e1bd491fa2557d134d0428f35db87307792ff5af0830c500,train
1553,da27316ecaae761f52792b84839d3bf7acc4d896a9fba7376bfb0dfac2e45da9,train
1554,aeb9f2ea96e62f106a8cad82dadc413aabe651bbf4e4c763b82a8e04103b874b,train
1555,bb0a79826df91eeb35717206938c508d788896d89db8150b84d66c92279e4e4f,final
1556,88f7b68e8350cb04ba752d72a36196363cd69a95be502dcd0e1f72b3333bf1fc,train
1557,aeb9f2ea96e62f106a8cad82dadc413aabe651bbf4e4c763b82a8e04103b874b,train
1558,e8186bc667c472e703d7566a7873acbe676fa4439b0130f75505e91f48d80def,train
1559,738e9c7454f3123fcaf85e3498b6a9979b4371c2493c98fcae9242e052d54ba3,selection
1560,738e9c7454f3123fcaf85e3498b6a9979b4371c2493c98fcae9242e052d54ba3,selection
1561,738e9c7454f3123fcaf85e3498b6a9979b4371c2493c98fcae9242e052d54ba3,selection
1562,3b2a1ed9faa396dc70aa51e4be4c632601ae1f98b14319eac69e2f08ce572ca1,train
1563,3b2a1ed9faa396dc70aa51e4be4c632601ae1f98b14319eac69e2f08ce572ca1,train
1564,3b2a1ed9faa396dc70aa51e4be4c632601ae1f98b14319eac69e2f08ce572ca1,train
1565,e01a4c1ddb4a13277ad004dd42e6581eb76f1d4bda2161f0a6062ca6054e00be,train
1566,cc29c7bc47253a82fb68ba2047ac34785eb0443e90c5b51f294892dfbf10ae87,train
1567,3b2a1ed9faa396dc70aa51e4be4c632601ae1f98b14319eac69e2f08ce572ca1,train
1568,b796a3297440fa532256eb4b6139769917895a04f77de9827e9ed61cdc17d489,train
1569,00454733f471259628b368f400307bfb2fc7365950f753e4f4c5cfd59b094ba9,train
1570,b51a71feca004ccba7388fda45bab9aca11b5260b6802fd7212cc050a657c726,selection
1571,512779c5bd5bf9f4bef9ce97f0ba644ccc34b7cdd0a643d8fc17496aa6f0d1e3,train
1572,77f36428d6834b38feeab0c398ef5d209a7e5821bd0b16f72eedc6712c5b6bf7,selection
1573,ca71eb6a8e35c880746202ec9015a9edc7b6a7f48542dc939379cbb7b1e4d09a,train
1574,4cbaa46f247d36de981ce560736180366e84042943a70a1536bf037a74d67d44,selection
1575,0487db14523bee52f88bc8ffb992c03865ce19f133b68e006529a45ae515c7ef,selection
1576,97bcfc2d8a4770c78aaa512c5dd44a25ec1f506c99d4d516d7ea503c2fe38617,final
1577,182d43ef80deb3a5238788823d96f7b7b5fde5741e3ac7c59118ba16880a89c3,final
1578,1c9f615c49678b0f78a8cf633d9f1c861a423204804a6eea0b7a49fb7e43cc48,train
1579,bcbf09b816f08824abda3c479433f0e8165e05b277f13b36b0a824fea2e3aa28,selection
1580,44380bc1db14d4a990d3982f85bd7ef06625ac860a0328ee2f3f44190b427e91,train
1581,bcbf09b816f08824abda3c479433f0e8165e05b277f13b36b0a824fea2e3aa28,selection
1582,c1c14bc16550131b5d7f6692e7355c972632f77ab17d072943d40f62ab6fac3c,train
1583,e46a652fd69af68ac87a48dc0b7f61a64effcab740a2b8acfa98c48b93507c33,train
1584,4c7b538107bf4499c784d56321450d7decf8e44012e2d2e43e7baa37c0871ac5,selection
1585,c09edd7e8e3ad6f60a7431280af71f87160216eb887bff2a17f3f3f64fd482a0,final
1586,8daef706dcb7ec21fb3af2e15fbabd13a0723deea204d237a7e0d1c767197d1f,train
1587,08084aeb9c3dd2030248255c69e616d0def1b27d601c0372dc013b6dec9ed890,train
1588,bad5e9df786a1d65a0f4fa7cba5548a86ed6e0ff74fb0312c2164e4a58e9b3f1,train
1589,d44adac4d6d970a628d1c306ae78b1940e47e1e991d898979205d9bdcf9ffefe,train
1590,b84348b5da1dd98c35e8681a3464f6537b5fafb258d2ceed9d764cd9d1a3303c,train
1591,277ca7e6d93deded2e5bb48ee34987e3f6bed539d5091b814fbba2e4e6e49414,selection
1592,8dc28614a94fc0035be0ec8c4fb9216ef03b4d1ef7472c7578a0a218d066b045,train
1593,5d189249575a57eeee076cb119ae9b04f72c24519356428b8f6de6d2fd51c3f9,train
1594,0c1c4c650fb94ebf454ed0ec38b56c9ada8be4d303ed0de53e4fe7fc310f96fa,train
1595,773c64d3b09c9d33fba3148282950808fdb458213120639dd06b0ec05e081fc3,train
1596,8dc28614a94fc0035be0ec8c4fb9216ef03b4d1ef7472c7578a0a218d066b045,train
1597,bb69f73709239a4c919e0f3248acb9ff58c7f064f56d8666c7612365aafafc76,selection
1598,d69bc502cc608b5429ce588ba88d9d511e77cb43fbf58f0480558ced7710f861,train
