row_id,sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
3121,F,0.55,0.425,0.14,0.952,0.4895,0.1945,0.2185,7.0
3122,M,0.56,0.42,0.15,0.8755,0.44,0.1965,0.2315,8.0
3123,M,0.575,0.45,0.135,0.9215,0.354,0.209,0.2365,9.0
3124,F,0.575,0.45,0.135,0.8285,0.362,0.1655,0.236,10.0
3126,M,0.615,0.495,0.155,1.2865,0.435,0.293,0.3245,11.0
3127,F,0.62,0.485,0.155,1.1945,0.5105,0.271,0.352,9.0
3132,F,0.685,0.53,0.17,1.5105,0.7385,0.3525,0.3725,10.0
3134,M,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,8.0
3136,M,0.535,0.42,0.125,0.764,0.312,0.1505,0.265,11.0
3137,M,0.465,0.36,0.105,0.488,0.188,0.0845,0.19,10.0
3140,M,0.55,0.425,0.16,0.97,0.2885,0.139,0.48,20.0
3143,I,0.2,0.15,0.04,0.046,0.021,0.007,0.0065,4.0
3145,M,0.55,0.42,0.17,0.8465,0.336,0.2405,0.245,13.0
3146,M,0.585,0.45,0.15,1.047,0.4315,0.276,0.315,14.0
3148,F,0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855,12.0
3150,F,0.655,0.505,0.165,1.367,0.5835,0.3515,0.396,10.0
3151,F,0.665,0.5,0.175,1.742,0.595,0.3025,0.725,21.0
3152,F,0.47,0.375,0.105,0.513,0.232,0.142,0.13,11.0
3153,M,0.425,0.335,0.1,0.4085,0.1755,0.092,0.135,9.0
3155,M,0.505,0.395,0.125,0.635,0.29,0.1555,0.175,9.0
3156,M,0.535,0.44,0.165,0.875,0.279,0.18,0.3,10.0
3157,F,0.43,0.35,0.09,0.397,0.1575,0.089,0.12,9.0
3160,I,0.275,0.2,0.065,0.1165,0.0565,0.013,0.035,7.0
3161,F,0.335,0.22,0.07,0.17,0.076,0.0365,0.05,6.0
3164,F,0.64,0.475,0.19,1.151,0.4365,0.281,0.3805,13.0
3168,M,0.605,0.47,0.115,1.114,0.3925,0.291,0.31,15.0
3169,M,0.56,0.45,0.155,0.9125,0.3595,0.271,0.35,10.0
3170,F,0.57,0.465,0.155,0.872,0.3245,0.239,0.285,14.0
3171,M,0.525,0.405,0.16,0.792,0.316,0.1455,0.28,13.0
3175,I,0.51,0.405,0.12,0.61,0.229,0.131,0.235,11.0
3176,F,0.49,0.38,0.13,0.539,0.229,0.1355,0.165,12.0
3177,F,0.505,0.41,0.135,0.657,0.291,0.133,0.195,15.0
3178,M,0.38,0.3,0.1,0.2505,0.106,0.0535,0.0775,8.0
3179,I,0.27,0.195,0.07,0.102,0.045,0.0135,0.034,8.0
3180,F,0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835,7.0
3185,F,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,11.0
3186,F,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,6.0
3187,F,0.51,0.385,0.135,0.632,0.282,0.145,0.17,8.0
3188,M,0.72,0.575,0.23,2.2695,0.8835,0.3985,0.665,16.0
3189,M,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24,7.0
3191,M,0.65,0.515,0.18,1.3315,0.5665,0.347,0.405,13.0
3193,M,0.565,0.435,0.185,1.032,0.354,0.2045,0.31,20.0
3194,F,0.61,0.47,0.16,1.017,0.426,0.2255,0.32,12.0
3195,F,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18.0
3197,I,0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,7.0
3200,F,0.505,0.405,0.16,0.6835,0.271,0.145,0.215,10.0
3201,F,0.385,0.3,0.1,0.2725,0.1115,0.057,0.08,6.0
3202,F,0.62,0.485,0.22,1.511,0.5095,0.284,0.51,17.0
3206,I,0.295,0.215,0.075,0.116,0.037,0.0295,0.04,8.0
3207,I,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175,15.0
3208,I,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,9.0
3209,I,0.43,0.34,0.125,0.384,0.1375,0.061,0.146,14.0
3211,F,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335,10.0
3212,F,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,14.0
3214,F,0.57,0.495,0.16,1.0915,0.452,0.275,0.315,14.0
3215,F,0.62,0.485,0.175,1.271,0.531,0.3075,0.37,11.0
3216,M,0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545,16.0
3217,M,0.425,0.34,0.12,0.388,0.149,0.087,0.125,10.0
3218,F,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,14.0
3219,M,0.675,0.525,0.175,1.402,0.483,0.3205,0.465,16.0
3220,M,0.5,0.4,0.145,0.6025,0.216,0.138,0.21,11.0
3221,M,0.385,0.305,0.09,0.2775,0.109,0.0515,0.1,9.0
3224,M,0.64,0.525,0.2,1.3765,0.44,0.3075,0.47,16.0
3227,F,0.45,0.35,0.135,0.56,0.231,0.137,0.145,13.0
3228,I,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115,9.0
3230,M,0.57,0.455,0.15,0.96,0.387,0.2385,0.275,11.0
3232,M,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,13.0
3233,F,0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,12.0
3235,M,0.665,0.535,0.155,1.383,0.596,0.2565,0.485,14.0
3236,I,0.345,0.285,0.1,0.2225,0.0865,0.058,0.075,8.0
3237,M,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18.0
3238,M,0.695,0.53,0.15,1.477,0.6375,0.3025,0.43,14.0
3239,F,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47,15.0
3241,M,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,14.0
3242,M,0.635,0.48,0.19,1.467,0.5825,0.303,0.42,15.0
3243,F,0.655,0.51,0.16,1.092,0.396,0.2825,0.37,14.0
3244,F,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,19.0
3245,F,0.695,0.55,0.16,1.6365,0.694,0.3005,0.44,13.0
3246,M,0.55,0.435,0.16,0.906,0.342,0.219,0.295,13.0
3247,F,0.61,0.495,0.19,1.213,0.464,0.306,0.365,15.0
3248,M,0.595,0.5,0.165,1.06,0.402,0.28,0.275,11.0
3249,M,0.3,0.24,0.09,0.161,0.0725,0.039,0.05,6.0
3254,F,0.435,0.35,0.105,0.4195,0.194,0.1005,0.13,7.0
3255,I,0.3,0.23,0.075,0.15,0.0605,0.042,0.045,5.0
3258,M,0.455,0.375,0.125,0.484,0.2155,0.102,0.165,7.0
3264,F,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,12.0
3267,F,0.4,0.335,0.115,0.4335,0.2105,0.1205,0.12,10.0
3268,M,0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115,11.0
3269,F,0.595,0.465,0.145,1.107,0.402,0.2415,0.31,12.0
3270,F,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,13.0
3272,M,0.465,0.36,0.125,0.4365,0.169,0.1075,0.145,11.0
3273,F,0.475,0.375,0.14,0.501,0.192,0.1175,0.175,13.0
3274,F,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18.0
3279,F,0.655,0.53,0.19,1.428,0.493,0.318,0.565,18.0
3280,M,0.69,0.54,0.185,1.6195,0.533,0.353,0.555,24.0
3283,F,0.59,0.475,0.155,0.9715,0.371,0.235,0.28,11.0
3285,F,0.665,0.57,0.185,1.522,0.6965,0.3025,0.405,13.0
3286,F,0.62,0.51,0.175,1.1255,0.4985,0.227,0.315,14.0
3288,F,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,15.0
3290,F,0.51,0.395,0.12,0.6175,0.262,0.122,0.193,12.0
3291,M,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,9.0
3293,M,0.575,0.455,0.185,1.156,0.5525,0.243,0.295,13.0
3296,F,0.605,0.485,0.165,1.0735,0.437,0.205,0.33,14.0
3297,M,0.645,0.5,0.19,1.229,0.524,0.278,0.395,17.0
3298,F,0.62,0.5,0.175,1.146,0.477,0.23,0.39,13.0
3301,F,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,11.0
3302,F,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52,15.0
3303,F,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265,12.0
3304,F,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,16.0
3306,I,0.41,0.3,0.115,0.2595,0.097,0.0515,0.08,10.0
3307,F,0.45,0.325,0.135,0.438,0.1805,0.1165,0.11,9.0
3308,M,0.275,0.2,0.08,0.099,0.037,0.024,0.03,5.0
3311,F,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,12.0
3312,F,0.505,0.41,0.15,0.6345,0.243,0.1335,0.215,17.0
3314,I,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,11.0
3316,M,0.44,0.35,0.14,0.451,0.171,0.0705,0.184,16.0
3318,M,0.165,0.125,0.04,0.0245,0.0095,0.0045,0.008,4.0
3319,F,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,19.0
3323,F,0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098,12.0
3324,I,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,12.0
3326,I,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,12.0
3327,I,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425,16.0
3328,I,0.575,0.475,0.17,0.967,0.3775,0.284,0.275,13.0
3330,F,0.385,0.305,0.125,0.314,0.146,0.0555,0.08,10.0
3331,F,0.51,0.34,0.18,0.7005,0.312,0.165,0.2,11.0
3332,I,0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2,13.0
3336,F,0.45,0.35,0.125,0.4435,0.185,0.09,0.145,11.0
3337,I,0.66,0.525,0.18,1.6935,0.6025,0.4005,0.42,15.0
3338,F,0.685,0.525,0.175,1.71,0.5415,0.309,0.58,16.0
3339,F,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,12.0
3342,M,0.43,0.33,0.095,0.34,0.1315,0.085,0.112,14.0
3343,F,0.455,0.365,0.11,0.385,0.166,0.046,0.1345,13.0
3345,F,0.48,0.38,0.145,0.59,0.232,0.141,0.23,12.0
3346,I,0.47,0.4,0.16,0.51,0.1615,0.073,0.198,14.0
3348,I,0.49,0.385,0.115,0.683,0.3265,0.1615,0.165,13.0
3349,I,0.47,0.375,0.105,0.468,0.1665,0.108,0.17,10.0
3350,I,0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18,11.0
3352,F,0.52,0.405,0.145,0.829,0.3535,0.1685,0.205,15.0
3353,I,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,8.0
3355,I,0.435,0.34,0.11,0.407,0.1685,0.073,0.13,10.0
3358,M,0.285,0.215,0.075,0.106,0.0415,0.023,0.035,5.0
3362,M,0.41,0.3,0.1,0.301,0.124,0.069,0.09,9.0
3363,I,0.54,0.405,0.15,0.7585,0.307,0.2075,0.19,10.0
3364,M,0.33,0.245,0.085,0.171,0.0655,0.0365,0.055,11.0
3368,I,0.61,0.48,0.165,1.097,0.4215,0.264,0.335,13.0
3369,I,0.61,0.46,0.17,1.278,0.41,0.257,0.37,17.0
3370,M,0.455,0.345,0.125,0.44,0.169,0.1065,0.135,12.0
3371,M,0.33,0.235,0.09,0.163,0.0615,0.034,0.055,10.0
3376,I,0.31,0.235,0.09,0.127,0.048,0.031,0.04,6.0
3378,M,0.335,0.255,0.075,0.1635,0.0615,0.0345,0.057,8.0
3382,M,0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,15.0
3384,F,0.305,0.225,0.07,0.1485,0.0585,0.0335,0.045,7.0
3387,M,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18.0
3389,M,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,16.0
3392,M,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19.0
3395,F,0.605,0.45,0.165,1.2225,0.357,0.202,0.385,13.0
3396,M,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18.0
3398,M,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,9.0
3401,M,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18.0
3403,I,0.35,0.265,0.11,0.209,0.066,0.059,0.075,9.0
3409,I,0.395,0.31,0.095,0.313,0.131,0.072,0.093,7.0
3410,I,0.415,0.31,0.105,0.3595,0.167,0.083,0.0915,6.0
3411,I,0.43,0.32,0.1,0.3855,0.192,0.0745,0.1,7.0
3415,F,0.56,0.465,0.16,1.0315,0.432,0.2025,0.337,9.0
3416,M,0.56,0.45,0.14,0.9,0.472,0.182,0.218,7.0
3417,M,0.58,0.46,0.15,1.0165,0.491,0.221,0.265,9.0
3418,F,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,8.0
3419,M,0.59,0.47,0.135,1.1685,0.539,0.279,0.28,8.0
3421,M,0.6,0.475,0.15,1.089,0.5195,0.223,0.292,11.0
3424,M,0.64,0.51,0.17,1.3715,0.567,0.307,0.409,10.0
3425,F,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,10.0
3428,I,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4.0
3433,I,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,6.0
3435,I,0.375,0.285,0.09,0.257,0.1045,0.062,0.075,7.0
3436,I,0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075,6.0
3437,I,0.395,0.3,0.09,0.279,0.134,0.049,0.075,8.0
3438,I,0.43,0.335,0.105,0.378,0.188,0.0785,0.09,6.0
3440,I,0.465,0.37,0.1,0.5055,0.234,0.11,0.14,7.0
3441,F,0.465,0.355,0.115,0.4705,0.1955,0.118,0.126,7.0
3443,I,0.485,0.37,0.1,0.513,0.219,0.1075,0.13,7.0
3444,F,0.49,0.4,0.115,0.569,0.256,0.1325,0.145,9.0
3445,I,0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,8.0
3446,I,0.5,0.385,0.11,0.596,0.3015,0.104,0.151,8.0
3448,M,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161,7.0
3449,M,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,7.0
3450,F,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,7.0
3453,F,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,8.0
3455,M,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,9.0
3456,F,0.61,0.48,0.16,1.234,0.598,0.238,0.315,12.0
3458,F,0.61,0.47,0.16,1.0745,0.4925,0.236,0.29,8.0
3459,M,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365,8.0
3465,F,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.353,9.0
3466,M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9.0
3467,M,0.66,0.525,0.18,1.478,0.5815,0.381,0.372,10.0
3468,F,0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,11.0
3469,F,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565,10.0
3470,M,0.72,0.565,0.2,1.787,0.718,0.385,0.529,11.0
3471,F,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375,9.0
3475,I,0.4,0.315,0.085,0.2675,0.116,0.0585,0.0765,6.0
3476,I,0.4,0.29,0.1,0.258,0.104,0.059,0.0815,7.0
3477,I,0.4,0.3,0.11,0.2985,0.1375,0.071,0.075,6.0
3478,I,0.435,0.335,0.11,0.411,0.2025,0.0945,0.1,7.0
3481,I,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109,6.0
3482,I,0.47,0.355,0.145,0.4485,0.156,0.102,0.123,7.0
3487,I,0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,8.0
3489,F,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,8.0
3490,M,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,10.0
3491,M,0.55,0.44,0.16,0.985,0.4645,0.201,0.27,8.0
3492,M,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8.0
3493,M,0.555,0.44,0.15,0.838,0.4155,0.146,0.23,8.0
3494,F,0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,9.0
3496,M,0.575,0.44,0.145,0.87,0.3945,0.2195,0.225,8.0
3497,F,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,9.0
3499,F,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,9.0
3501,M,0.6,0.475,0.16,1.164,0.5045,0.2635,0.335,12.0
3503,F,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,11.0
3504,F,0.62,0.51,0.18,1.233,0.592,0.274,0.322,10.0
3508,F,0.64,0.475,0.175,1.1545,0.4865,0.341,0.288,9.0
3511,M,0.655,0.52,0.18,1.492,0.7185,0.36,0.355,11.0
3512,F,0.655,0.54,0.175,1.5585,0.7285,0.402,0.385,11.0
3515,F,0.69,0.525,0.19,1.492,0.6425,0.3905,0.42,12.0
3517,F,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,11.0
3518,M,0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,11.0
3519,M,0.715,0.545,0.18,1.7405,0.871,0.347,0.449,10.0
3524,I,0.32,0.24,0.085,0.131,0.0615,0.0265,0.038,6.0
3525,I,0.33,0.23,0.085,0.1695,0.079,0.026,0.0505,6.0
3527,I,0.35,0.26,0.09,0.1765,0.072,0.0355,0.0575,7.0
3528,I,0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,6.0
3534,I,0.4,0.315,0.09,0.33,0.151,0.068,0.08,6.0
3535,I,0.4,0.265,0.1,0.2775,0.1245,0.0605,0.08,9.0
3536,I,0.425,0.325,0.11,0.405,0.1695,0.092,0.1065,8.0
3538,M,0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,7.0
3539,I,0.435,0.34,0.12,0.396,0.1775,0.081,0.125,8.0
3540,I,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,8.0
3542,I,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,8.0
3543,I,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8.0
3546,I,0.475,0.35,0.115,0.498,0.2375,0.099,0.14,7.0
3551,I,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,9.0
3553,I,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9.0
3554,I,0.53,0.42,0.13,0.658,0.296,0.1245,0.198,8.0
3557,I,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,8.0
3559,F,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,10.0
3563,I,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,8.0
3564,I,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,9.0
3566,M,0.575,0.45,0.155,0.886,0.3605,0.211,0.2575,9.0
3567,I,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,10.0
3568,I,0.58,0.46,0.14,0.8295,0.3915,0.165,0.238,10.0
3571,F,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,9.0
3573,F,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,10.0
3574,F,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9.0
3575,M,0.6,0.47,0.15,0.928,0.4225,0.183,0.275,8.0
3576,F,0.6,0.475,0.155,1.059,0.441,0.19,0.39,11.0
3578,F,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,10.0
3579,F,0.6,0.485,0.145,0.776,0.3545,0.1585,0.239,9.0
3580,F,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10.0
3581,M,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,9.0
3582,F,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,10.0
3585,M,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,9.0
3587,M,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,10.0
3592,M,0.655,0.525,0.16,1.46,0.686,0.311,0.405,11.0
3594,F,0.66,0.5,0.155,1.3765,0.6485,0.288,0.335,12.0
3595,M,0.66,0.515,0.2,1.6465,0.749,0.422,0.401,11.0
3596,M,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,10.0
3598,M,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,12.0
3599,M,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,12.0
3601,I,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,8.0
3602,I,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,5.0
3603,I,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7.0
3604,I,0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,8.0
3607,M,0.515,0.39,0.14,0.678,0.341,0.1325,0.119,8.0
3609,F,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9.0
3610,M,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,9.0
3614,M,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,11.0
3615,M,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,9.0
3616,M,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,14.0
3617,M,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,9.0
3621,F,0.655,0.455,0.17,1.275,0.583,0.303,0.333,8.0
3623,M,0.66,0.53,0.175,1.583,0.7395,0.3505,0.405,10.0
3624,F,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,9.0
3625,F,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,10.0
3626,M,0.69,0.53,0.19,1.5955,0.678,0.331,0.48,10.0
3628,F,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13.0
3629,I,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,6.0
3630,I,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,7.0
3631,I,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5.0
3633,I,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,5.0
3634,I,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,6.0
3637,I,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6.0
3638,I,0.44,0.34,0.105,0.344,0.123,0.081,0.125,8.0
3639,I,0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,8.0
3642,I,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8.0
3643,I,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,8.0
3644,I,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,7.0
3645,I,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,9.0
3646,I,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355,9.0
3647,I,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8.0
3648,I,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,9.0
3650,I,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8.0
3653,I,0.53,0.425,0.13,0.781,0.3905,0.2005,0.215,9.0
3654,I,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,9.0
3655,M,0.53,0.41,0.125,0.769,0.346,0.173,0.215,9.0
3661,I,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,10.0
3662,I,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8.0
3663,I,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,9.0
3664,I,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,9.0
3665,I,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9.0
3666,I,0.575,0.44,0.15,0.983,0.486,0.215,0.239,8.0
3668,F,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,10.0
3669,I,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,9.0
3670,M,0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,8.0
3673,F,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10.0
3676,F,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10.0
3677,M,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,11.0
3680,F,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9.0
3681,M,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11.0
3682,M,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,11.0
3684,I,0.62,0.47,0.155,0.966,0.447,0.171,0.284,11.0
3686,F,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,14.0
3687,I,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,11.0
3691,M,0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,12.0
3692,M,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11.0
3694,M,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10.0
3695,F,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10.0
3696,M,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13.0
3699,M,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,11.0
3700,F,0.66,0.53,0.17,1.431,0.622,0.309,0.398,10.0
3702,F,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,11.0
3707,M,0.675,0.51,0.17,1.527,0.809,0.318,0.341,11.0
3713,M,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,11.0
3715,M,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11.0
3716,I,0.235,0.13,0.075,0.1585,0.0685,0.037,0.0465,5.0
3718,I,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,7.0
3719,I,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7.0
3721,M,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,9.0
3723,I,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,9.0
3724,F,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,7.0
3726,I,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8.0
3733,M,0.605,0.455,0.16,1.1215,0.533,0.273,0.271,10.0
3734,M,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,10.0
3735,M,0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,9.0
3736,M,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,10.0
3737,M,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9.0
3740,F,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,11.0
3741,F,0.67,0.525,0.195,1.37,0.6065,0.2955,0.407,12.0
3743,F,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12.0
3745,I,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5.0
3747,I,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,6.0
3749,I,0.43,0.33,0.095,0.32,0.118,0.065,0.123,7.0
3751,I,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7.0
3752,I,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8.0
3753,I,0.475,0.36,0.11,0.452,0.191,0.099,0.13,8.0
3754,I,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,8.0
3758,I,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21,9.0
3759,M,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9.0
3760,M,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,9.0
3761,M,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10.0
3763,I,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,11.0
3765,I,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,9.0
3766,F,0.555,0.44,0.14,0.846,0.346,0.1715,0.2735,10.0
3767,M,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10.0
