game,ply,board,player,action,return,before,after
888,3,O.....X..,X,4,0,0.18245479301120002,0.14596383440896002
888,4,O...X.X..,O,2,0,-0.0335872,-0.02686976
888,5,O.O.X.X..,X,1,0,0.23674880000000004,0.18939904000000002
888,6,OXO.X.X..,O,7,0,0.0,0.0
888,7,OXO.X.XO.,X,3,0,0.0,0.0
888,8,OXOXX.XO.,O,5,0,0.0,0.0
888,9,OXOXXOXO.,X,8,0,0.0,0.0
889,1,.........,X,1,1,-0.27385938541632465,-0.01908750833305972
889,2,.X.......,O,8,-1,-0.5711200209374544,-0.6568960167499636
889,3,.X......O,X,6,1,0.608171659264,0.6865373274112
889,4,.X....X.O,O,0,-1,-0.2,-0.36000000000000004
889,5,OX....X.O,X,2,1,0.36000000000000004,0.488
889,6,OXX...X.O,O,3,-1,-0.2,-0.36000000000000004
889,7,OXXO..X.O,X,4,1,0.2,0.36000000000000004
890,1,.........,X,3,1,0.12516260145682245,0.300130081165458
890,2,...X.....,O,0,-1,0.08800000000000002,-0.1296
890,3,O..X.....,X,4,1,0.2,0.36000000000000004
890,4,O..XX....,O,8,-1,0.0,-0.2
890,5,O..XX...O,X,5,1,0.0,0.2
891,1,.........,X,3,1,0.300130081165458,0.4401040649323664
891,2,...X.....,O,7,-1,-0.02364415999999998,-0.21891532799999996
891,3,...X...O.,X,1,1,0.16,0.328
891,4,.X.X...O.,O,6,-1,0.0,-0.2
891,5,.X.X..OO.,X,8,1,0.0,0.2
891,6,.X.X..OOX,O,2,-1,0.0,-0.2
891,7,.XOX..OOX,X,4,1,0.2,0.36000000000000004
891,8,.XOXX.OOX,O,0,-1,-0.2,-0.36000000000000004
891,9,OXOXX.OOX,X,5,1,0.36000000000000004,0.488
892,1,.........,X,3,1,0.4401040649323664,0.5520832519458931
892,2,...X.....,O,1,-1,-0.03999999999999998,-0.23199999999999998
892,3,.O.X.....,X,2,1,0.2,0.36000000000000004
892,4,.OXX.....,O,5,-1,0.0,-0.2
892,5,.OXX.O...,X,0,1,0.0,0.2
892,6,XOXX.O...,O,8,-1,0.0,-0.2
892,7,XOXX.O..O,X,6,1,0.0,0.2
893,1,.........,X,3,0,0.5520832519458931,0.4416666015567145
893,2,...X.....,O,0,0,-0.1296,-0.10368
893,3,O..X.....,X,4,0,0.36000000000000004,0.28800000000000003
893,4,O..XX....,O,1,0,0.0,0.0
893,5,OO.XX....,X,2,0,0.0,0.0
893,6,OOXXX....,O,6,0,0.0,0.0
893,7,OOXXX.O..,X,7,0,0.2,0.16
893,8,OOXXX.OX.,O,5,0,0.0,0.0
893,9,OOXXXOOX.,X,8,0,0.0,0.0
894,1,.........,X,3,-1,0.4416666015567145,0.1533332812453716
894,2,...X.....,O,0,1,-0.10368,0.11705600000000002
894,3,O..X.....,X,4,-1,0.28800000000000003,0.030400000000000038
894,4,O..XX....,O,1,1,0.0,0.2
894,5,OO.XX....,X,8,-1,0.0,-0.2
894,6,OO.XX...X,O,6,1,0.0,0.2
894,7,OO.XX.O.X,X,7,-1,0.0,-0.2
894,8,OO.XX.OXX,O,2,1,0.0,0.2
895,1,.........,X,0,1,-0.05189090504536914,0.15848727596370468
895,2,X........,O,2,-1,0.26937418003906566,0.015499344031252527
895,3,X.O......,X,8,1,0.0,0.2
895,4,X.O.....X,O,7,-1,0.2,-0.03999999999999998
895,5,X.O....OX,X,3,1,0.0,0.2
895,6,X.OX...OX,O,5,-1,0.0,-0.2
895,7,X.OX.O.OX,X,1,1,0.2,0.36000000000000004
895,8,XXOX.O.OX,O,6,-1,0.0,-0.2
895,9,XXOX.OOOX,X,4,1,0.2,0.36000000000000004
896,1,.........,X,0,0,0.15848727596370468,0.12678982077096373
896,2,X........,O,2,0,0.015499344031252527,0.01239947522500202
896,3,X.O......,X,8,0,0.2,0.16
896,4,X.O.....X,O,3,0,0.0,0.0
896,5,X.OO....X,X,5,0,0.0,0.0
896,6,X.OO.X..X,O,7,0,0.0,0.0
896,7,X.OO.X.OX,X,6,0,0.0,0.0
896,8,X.OO.XXOX,O,4,0,0.0,0.0
896,9,X.OOOXXOX,X,1,0,0.0,0.0
897,1,.........,X,3,1,0.1533332812453716,0.3226666249962973
897,2,...X.....,O,0,-1,0.11705600000000002,-0.10635520000000001
897,3,O..X.....,X,4,1,0.030400000000000038,0.22432000000000005
897,4,O..XX....,O,1,-1,0.2,-0.03999999999999998
897,5,OO.XX....,X,5,1,0.0,0.2
898,1,.........,X,0,1,0.12678982077096373,0.301431856616771
898,2,X........,O,2,-1,0.01239947522500202,-0.1900804198199984
898,3,X.O......,X,8,1,0.16,0.328
898,4,X.O.....X,O,3,-1,0.0,-0.2
898,5,X.OO....X,X,1,1,0.2,0.36000000000000004
898,6,XXOO....X,O,5,-1,0.0,-0.2
898,7,XXOO.O..X,X,4,1,0.0,0.2
899,1,.........,X,3,-1,0.3226666249962973,0.05813329999703781
899,2,...X.....,O,0,1,-0.10635520000000001,0.11491584000000002
899,3,O..X.....,X,4,-1,0.22432000000000005,-0.02054399999999998
899,4,O..XX....,O,2,1,0.0,0.2
899,5,O.OXX....,X,6,-1,0.0,-0.2
899,6,O.OXX.X..,O,5,1,0.36000000000000004,0.488
899,7,O.OXXOX..,X,7,-1,0.0,-0.2
899,8,O.OXXOXX.,O,8,1,0.0,0.2
900,1,.........,X,0,1,0.301431856616771,0.4411454852934168
900,2,X........,O,2,-1,-0.1900804198199984,-0.3520643358559987
900,3,X.O......,X,8,1,0.328,0.46240000000000003
900,4,X.O.....X,O,1,-1,0.0,-0.2
900,5,XOO.....X,X,4,1,0.2,0.36000000000000004
901,1,.........,X,3,1,0.05813329999703781,0.24650663999763026
901,2,...X.....,O,1,-1,-0.23199999999999998,-0.3856
901,3,.O.X.....,X,7,1,0.0,0.2
901,4,.O.X...X.,O,0,-1,0.0,-0.2
901,5,OO.X...X.,X,5,1,0.0,0.2
901,6,OO.X.X.X.,O,6,-1,0.0,-0.2
901,7,OO.X.XOX.,X,4,1,0.0,0.2
902,1,.........,X,0,-1,0.4411454852934168,0.15291638823473347
902,2,X........,O,2,1,-0.3520643358559987,-0.08165146868479894
902,3,X.O......,X,8,-1,0.46240000000000003,0.16992000000000002
902,4,X.O.....X,O,4,1,0.0,0.2
902,5,X.O.O...X,X,3,-1,0.2,-0.03999999999999998
902,6,X.OXO...X,O,6,1,0.0,0.2
903,1,.........,X,3,1,0.24650663999763026,0.3972053119981042
903,2,...X.....,O,0,-1,0.11491584000000002,-0.10806732800000002
903,3,O..X.....,X,5,1,0.0,0.2
903,4,O..X.X...,O,6,-1,0.0,-0.2
903,5,O..X.XO..,X,4,1,0.2,0.36000000000000004
904,1,.........,X,1,1,-0.01908750833305972,0.18472999333355222
904,2,.X.......,O,6,-1,0.3419327320657357,0.07354618565258858
904,3,.X....O..,X,5,1,0.18847999999999998,0.350784
904,4,.X...XO..,O,0,-1,0.08800000000000002,-0.1296
904,5,OX...XO..,X,8,1,0.03999999999999998,0.23199999999999998
904,6,OX...XO.X,O,4,-1,0.0,-0.2
904,7,OX..OXO.X,X,2,1,0.2,0.36000000000000004
905,1,.........,X,3,-1,0.3972053119981042,0.11776424959848336
905,2,...X.....,O,0,1,-0.10806732800000002,0.11354613759999999
905,3,O..X.....,X,5,-1,0.2,-0.03999999999999998
905,4,O..X.X...,O,8,1,0.0,0.2
905,5,O..X.X..O,X,6,-1,0.0,-0.2
905,6,O..X.XX.O,O,1,1,0.0,0.2
905,7,OO.X.XX.O,X,7,-1,0.0,-0.2
905,8,OO.X.XXXO,O,2,1,0.0,0.2
906,1,.........,X,1,1,0.18472999333355222,0.3477839946668418
906,2,.X.......,O,6,-1,0.07354618565258858,-0.14116305147792912
906,3,.X....O..,X,0,1,-0.04768000000000003,0.16185599999999997
906,4,XX....O..,O,2,-1,0.488,0.19039999999999996
906,5,XXO...O..,X,8,1,0.0,0.2
906,6,XXO...O.X,O,5,-1,0.0,-0.2
906,7,XXO..OO.X,X,7,1,0.0,0.2
906,8,XXO..OOXX,O,3,-1,0.0,-0.2
906,9,XXOO.OOXX,X,4,1,0.2,0.36000000000000004
907,1,.........,X,7,-1,-0.3932308207037054,-0.5145846565629644
907,2,.......X.,O,8,1,-0.314944,-0.05195519999999998
907,3,.......XO,X,4,-1,0.46240000000000003,0.16992000000000002
907,4,....X..XO,O,5,1,-0.33440000000000003,-0.06752000000000002
907,5,....XO.XO,X,3,-1,0.0,-0.2
907,6,...XXO.XO,O,2,1,0.0,0.2
908,1,.........,X,1,-1,0.3477839946668418,0.07822719573347342
908,2,.X.......,O,6,1,-0.14116305147792912,0.08706955881765671
908,3,.X....O..,X,5,-1,0.350784,0.08062719999999995
908,4,.X...XO..,O,4,1,0.0,0.2
908,5,.X..OXO..,X,3,-1,0.0,-0.2
908,6,.X.XOXO..,O,2,1,0.0,0.2
909,1,.........,X,0,-1,0.15291638823473347,-0.07766688941221325
909,2,X........,O,2,1,-0.08165146868479894,0.13467882505216083
909,3,X.O......,X,8,-1,0.16992000000000002,-0.06406400000000001
909,4,X.O.....X,O,4,1,0.2,0.36000000000000004
909,5,X.O.O...X,X,1,-1,0.0,-0.2
909,6,XXO.O...X,O,5,1,0.0,0.2
909,7,XXO.OO..X,X,7,-1,0.0,-0.2
909,8,XXO.OO.XX,O,6,1,0.0,0.2
910,1,.........,X,6,0,0.12162572430915893,0.09730057944732715
910,2,......X..,O,0,0,-0.000617532426573808,-0.0004940259412590464
910,3,O.....X..,X,4,0,0.14596383440896002,0.11677106752716801
910,4,O...X.X..,O,2,0,-0.02686976,-0.021495807999999998
910,5,O.O.X.X..,X,1,0,0.18939904000000002,0.151519232
910,6,OXO.X.X..,O,7,0,0.0,0.0
910,7,OXO.X.XO.,X,8,0,0.0,0.0
910,8,OXO.X.XOX,O,3,0,0.0,0.0
910,9,OXOOX.XOX,X,5,0,0.0,0.0
911,1,.........,X,3,0,0.11776424959848336,0.0942113996787867
911,2,...X.....,O,0,0,0.11354613759999999,0.09083691007999999
911,3,O..X.....,X,2,0,0.0,0.0
911,4,O.XX.....,O,1,0,0.0,0.0
911,5,OOXX.....,X,7,0,0.0,0.0
911,6,OOXX...X.,O,5,0,0.0,0.0
911,7,OOXX.O.X.,X,4,0,0.0,0.0
911,8,OOXXXO.X.,O,6,0,0.0,0.0
911,9,OOXXXOOX.,X,8,0,0.0,0.0
912,1,.........,X,4,-1,0.11240621589766919,-0.11007502728186463
912,2,....X....,O,6,1,-0.0994722728686481,0.12042218170508154
912,3,....X.O..,X,3,-1,0.34637457408,0.07709965926399998
912,4,...XX.O..,O,8,1,-0.06559999999999999,0.14751999999999998
912,5,...XX.O.O,X,1,-1,0.03999999999999998,-0.16800000000000004
912,6,.X.XX.O.O,O,5,1,0.0,0.2
912,7,.X.XXOO.O,X,0,-1,0.0,-0.2
912,8,XX.XXOO.O,O,2,1,0.0,0.2
913,1,.........,X,6,1,0.09730057944732715,0.27784046355786174
913,2,......X..,O,2,-1,-0.524667392,-0.6197339136
913,3,..O...X..,X,7,1,0.0,0.2
913,4,..O...XX.,O,3,-1,0.0,-0.2
913,5,..OO..XX.,X,8,1,0.0,0.2
914,1,.........,X,6,1,0.27784046355786174,0.42227237084628944
914,2,......X..,O,5,-1,-0.5096741183488,-0.6077392946790401
914,3,.....OX..,X,0,1,0.5904,0.67232
914,4,X....OX..,O,8,-1,0.0,-0.2
914,5,X....OX.O,X,2,1,0.0,0.2
914,6,X.X..OX.O,O,4,-1,-0.03999999999999998,-0.23199999999999998
914,7,X.X.OOX.O,X,1,1,0.2,0.36000000000000004
915,1,.........,X,6,1,0.42227237084628944,0.5378178966770315
915,2,......X..,O,7,-1,-0.4304,-0.54432
915,3,......XO.,X,2,1,0.4304,0.54432
915,4,..X...XO.,O,8,-1,0.0,-0.2
915,5,..X...XOO,X,0,1,0.2,0.36000000000000004
915,6,X.X...XOO,O,3,-1,0.0,-0.2
915,7,X.XO..XOO,X,5,1,0.0,0.2
915,8,X.XO.XXOO,O,4,-1,0.0,-0.2
915,9,X.XOOXXOO,X,1,1,0.0,0.2
916,1,.........,X,6,0,0.5378178966770315,0.4302543173416252
916,2,......X..,O,0,0,-0.0004940259412590464,-0.00039522075300723713
916,3,O.....X..,X,4,0,0.11677106752716801,0.09341685402173441
916,4,O...X.X..,O,7,0,-0.2,-0.16
916,5,O...X.XO.,X,1,0,0.2,0.16
916,6,OX..X.XO.,O,3,0,0.0,0.0
916,7,OX.OX.XO.,X,5,0,0.128,0.1024
916,8,OX.OXXXO.,O,2,0,0.0,0.0
916,9,OXOOXXXO.,X,8,0,0.0,0.0
917,1,.........,X,6,-1,0.4302543173416252,0.1442034538733002
917,2,......X..,O,0,1,-0.00039522075300723713,0.1996838233975942
917,3,O.....X..,X,4,-1,0.09341685402173441,-0.12526651678261247
917,4,O...X.X..,O,2,1,-0.021495807999999998,0.18280335360000002
917,5,O.O.X.X..,X,3,-1,-0.2,-0.36000000000000004
917,6,O.OXX.X..,O,5,1,0.488,0.5904
917,7,O.OXXOX..,X,8,-1,-0.2,-0.36000000000000004
917,8,O.OXXOX.X,O,1,1,0.36000000000000004,0.488
918,1,.........,X,6,0,0.1442034538733002,0.11536276309864016
918,2,......X..,O,0,0,0.1996838233975942,0.15974705871807535
918,3,O.....X..,X,5,0,0.0,0.0
918,4,O....XX..,O,7,0,0.0,0.0
918,5,O....XXO.,X,1,0,0.0,0.0
918,6,OX...XXO.,O,2,0,0.0,0.0
918,7,OXO..XXO.,X,4,0,0.2,0.16
918,8,OXO.XXXO.,O,3,0,0.0,0.0
918,9,OXOOXXXO.,X,8,0,0.0,0.0
919,1,.........,X,6,-1,0.11536276309864016,-0.1077097895210879
919,2,......X..,O,0,1,0.15974705871807535,0.3277976469744603
919,3,O.....X..,X,5,-1,0.0,-0.2
919,4,O....XX..,O,4,1,0.0,0.2
919,5,O...OXX..,X,7,-1,0.0,-0.2
919,6,O...OXXX.,O,1,1,0.0,0.2
919,7,OO..OXXX.,X,3,-1,-0.2,-0.36000000000000004
919,8,OO.XOXXX.,O,8,1,0.2,0.36000000000000004
920,1,.........,X,3,1,0.0942113996787867,0.27536911974302936
920,2,...X.....,O,4,-1,-0.2,-0.36000000000000004
920,3,...XO....,X,8,1,0.0,0.2
920,4,...XO...X,O,6,-1,0.27040000000000003,0.01632
920,5,...XO.O.X,X,5,1,0.0,0.2
920,6,...XOXO.X,O,7,-1,0.0,-0.2
920,7,...XOXOOX,X,2,1,0.0,0.2
921,1,.........,X,3,1,0.27536911974302936,0.4202952957944235
921,2,...X.....,O,0,-1,0.09083691007999999,-0.127330471936
921,3,O..X.....,X,2,1,0.0,0.2
921,4,O.XX.....,O,4,-1,0.0,-0.2
921,5,O.XXO....,X,5,1,0.0,0.2
921,6,O.XXOX...,O,1,-1,0.0,-0.2
921,7,OOXXOX...,X,8,1,0.0,0.2
922,1,.........,X,4,1,-0.11007502728186463,0.11193997817450832
922,2,....X....,O,0,-1,-0.80822984068137,-0.846583872545096
922,3,O...X....,X,7,1,-0.058353245388800046,0.15331740368895996
922,4,O...X..X.,O,1,-1,0.2680448,0.014435840000000033
922,5,OO..X..X.,X,8,1,0.0,0.2
922,6,OO..X..XX,O,3,-1,0.2,-0.03999999999999998
922,7,OO.OX..XX,X,6,1,0.0,0.2
923,1,.........,X,3,0,0.4202952957944235,0.3362362366355388
923,2,...X.....,O,0,0,-0.127330471936,-0.1018643775488
923,3,O..X.....,X,2,0,0.2,0.16
923,4,O.XX.....,O,5,0,0.0,0.0
923,5,O.XX.O...,X,4,0,0.0,0.0
923,6,O.XXXO...,O,6,0,0.0,0.0
923,7,O.XXXOO..,X,1,0,0.0,0.0
923,8,OXXXXOO..,O,7,0,0.0,0.0
923,9,OXXXXOOO.,X,8,0,0.0,0.0
924,1,.........,X,3,-1,0.3362362366355388,0.06898898930843106
924,2,...X.....,O,0,1,-0.1018643775488,0.11850849796096001
924,3,O..X.....,X,2,-1,0.16,-0.07199999999999998
924,4,O.XX.....,O,8,1,0.0,0.2
924,5,O.XX....O,X,6,-1,0.0,-0.2
924,6,O.XX..X.O,O,4,1,0.0,0.2
925,1,.........,X,4,1,0.11193997817450832,0.2895519825396067
925,2,....X....,O,5,-1,-0.45859112235696126,-0.566872897885569
925,3,....XO...,X,8,1,0.4396635021312,0.55173080170496
925,4,....XO..X,O,0,-1,0.03999999999999998,-0.16800000000000004
925,5,O...XO..X,X,2,1,0.0,0.2
925,6,O.X.XO..X,O,7,-1,0.0,-0.2
925,7,O.X.XO.OX,X,1,1,0.0,0.2
925,8,OXX.XO.OX,O,3,-1,0.0,-0.2
925,9,OXXOXO.OX,X,6,1,0.2,0.36000000000000004
926,1,.........,X,4,1,0.2895519825396067,0.43164158603168534
926,2,....X....,O,6,-1,0.12042218170508154,-0.10366225463593476
926,3,....X.O..,X,3,1,0.07709965926399998,0.2616797274112
926,4,...XX.O..,O,1,-1,-0.2,-0.36000000000000004
926,5,.O.XX.O..,X,2,1,0.2,0.36000000000000004
926,6,.OXXX.O..,O,5,-1,0.0,-0.2
926,7,.OXXXOO..,X,8,1,0.0,0.2
926,8,.OXXXOO.X,O,7,-1,0.0,-0.2
926,9,.OXXXOOOX,X,0,1,0.2,0.36000000000000004
927,1,.........,X,4,-1,0.43164158603168534,0.14531326882534829
927,2,....X....,O,6,1,-0.10366225463593476,0.1170701962912522
927,3,....X.O..,X,3,-1,0.2616797274112,0.009343781928960015
927,4,...XX.O..,O,8,1,0.14751999999999998,0.31801599999999997
927,5,...XX.O.O,X,0,-1,0.0,-0.2
927,6,X..XX.O.O,O,2,1,0.0,0.2
927,7,X.OXX.O.O,X,1,-1,0.0,-0.2
927,8,XXOXX.O.O,O,7,1,0.2,0.36000000000000004
928,1,.........,X,4,-1,0.14531326882534829,-0.08374938493972137
928,2,....X....,O,2,1,-0.6087397376,-0.28699179008
928,3,..O.X....,X,6,-1,0.560924672,0.2487397375999999
928,4,..O.X.X..,O,3,1,-0.03199999999999999,0.17440000000000005
928,5,..OOX.X..,X,0,-1,0.16,-0.07199999999999998
928,6,X.OOX.X..,O,8,1,0.0,0.2
928,7,X.OOX.X.O,X,7,-1,0.0,-0.2
928,8,X.OOX.XXO,O,5,1,0.0,0.2
929,1,.........,X,1,1,0.07822719573347342,0.26258175658677874
929,2,.X.......,O,6,-1,0.08706955881765671,-0.13034435294587463
929,3,.X....O..,X,0,1,0.16185599999999997,0.3294848
929,4,XX....O..,O,2,-1,0.19039999999999996,-0.04768000000000003
929,5,XXO...O..,X,3,1,-0.2,0.03999999999999998
929,6,XXOX..O..,O,7,-1,0.27040000000000003,0.01632
929,7,XXOX..OO.,X,8,1,-0.03999999999999998,0.16800000000000004
929,8,XXOX..OOX,O,5,-1,-0.2,-0.36000000000000004
929,9,XXOX.OOOX,X,4,1,0.36000000000000004,0.488
930,1,.........,X,1,1,0.26258175658677874,0.41006540526942303
930,2,.X.......,O,6,-1,-0.13034435294587463,-0.3042754823566997
930,3,.X....O..,X,0,1,0.3294848,0.46358784000000003
930,4,XX....O..,O,4,-1,0.0,-0.2
930,5,XX..O.O..,X,2,1,0.488,0.5904
931,1,.........,X,1,1,0.41006540526942303,0.5280523242155384
931,2,.X.......,O,6,-1,-0.3042754823566997,-0.44342038588535976
931,3,.X....O..,X,0,1,0.46358784000000003,0.5708702720000001
931,4,XX....O..,O,8,-1,0.0,-0.2
931,5,XX....O.O,X,7,1,0.0,0.2
931,6,XX....OXO,O,4,-1,0.0,-0.2
931,7,XX..O.OXO,X,2,1,0.0,0.2
932,1,.........,X,2,1,-0.024386735207640342,0.18049061183388773
932,2,..X......,O,5,-1,-0.5144321690186547,-0.6115457352149238
932,3,..X..O...,X,0,1,0.67232,0.7378560000000001
932,4,X.X..O...,O,7,-1,-0.2,-0.36000000000000004
932,5,X.X..O.O.,X,6,1,0.2,0.36000000000000004
932,6,X.X..OXO.,O,3,-1,0.0,-0.2
932,7,X.XO.OXO.,X,1,1,0.2,0.36000000000000004
933,1,.........,X,1,-1,0.5280523242155384,0.22244185937243066
933,2,.X.......,O,6,1,-0.44342038588535976,-0.1547363087082878
933,3,.X....O..,X,0,-1,0.5708702720000001,0.25669621760000005
933,4,XX....O..,O,2,1,-0.04768000000000003,0.16185599999999997
933,5,XXO...O..,X,8,-1,0.2,-0.03999999999999998
933,6,XXO...O.X,O,3,1,0.0,0.2
933,7,XXOO..O.X,X,7,-1,0.0,-0.2
933,8,XXOO..OXX,O,4,1,0.36000000000000004,0.488
934,1,.........,X,1,-1,0.22244185937243066,-0.02204651250205547
934,2,.X.......,O,6,1,-0.1547363087082878,0.07621095303336978
934,3,.X....O..,X,0,-1,0.25669621760000005,0.005356974080000021
934,4,XX....O..,O,2,1,0.16185599999999997,0.3294848
934,5,XXO...O..,X,3,-1,0.03999999999999998,-0.16800000000000004
934,6,XXOX..O..,O,8,1,0.0,0.2
934,7,XXOX..O.O,X,4,-1,0.0,-0.2
934,8,XXOXX.O.O,O,7,1,0.36000000000000004,0.488
935,1,.........,X,2,1,0.18049061183388773,0.3443924894671102
935,2,..X......,O,4,-1,0.23365479718760493,-0.013076162249916062
935,3,..X.O....,X,0,1,-0.07199999999999998,0.14240000000000005
935,4,X.X.O....,O,1,-1,-0.2,-0.36000000000000004
935,5,XOX.O....,X,7,1,0.2,0.36000000000000004
935,6,XOX.O..X.,O,8,-1,0.0,-0.2
935,7,XOX.O..XO,X,3,1,0.0,0.2
935,8,XOXXO..XO,O,5,-1,0.0,-0.2
935,9,XOXXOO.XO,X,6,1,0.2,0.36000000000000004
936,1,.........,X,2,1,0.3443924894671102,0.4755139915736882
936,2,..X......,O,4,-1,-0.013076162249916062,-0.21046092979993286
936,3,..X.O....,X,0,1,0.14240000000000005,0.3139200000000001
936,4,X.X.O....,O,8,-1,0.03999999999999998,-0.16800000000000004
936,5,X.X.O...O,X,3,1,0.0,0.2
936,6,X.XXO...O,O,5,-1,0.0,-0.2
936,7,X.XXOO..O,X,1,1,0.2,0.36000000000000004
937,1,.........,X,2,-1,0.4755139915736882,0.18041119325895055
937,2,..X......,O,4,1,-0.21046092979993286,0.031631256160053745
937,3,..X.O....,X,0,-1,0.3139200000000001,0.05113600000000007
937,4,X.X.O....,O,6,1,0.0,0.2
937,5,X.X.O.O..,X,5,-1,0.0,-0.2
937,6,X.X.OXO..,O,1,1,0.0,0.2
937,7,XOX.OXO..,X,3,-1,0.0,-0.2
937,8,XOXXOXO..,O,7,1,0.0,0.2
938,1,.........,X,2,1,0.18041119325895055,0.34432895460716045
938,2,..X......,O,4,-1,0.031631256160053745,-0.17469499507195702
938,3,..X.O....,X,0,1,0.05113600000000007,0.24090880000000006
938,4,X.X.O....,O,6,-1,0.2,-0.03999999999999998
938,5,X.X.O.O..,X,3,1,0.0,0.2
938,6,X.XXO.O..,O,5,-1,0.0,-0.2
938,7,X.XXOOO..,X,1,1,0.2,0.36000000000000004
939,1,.........,X,2,1,0.34432895460716045,0.4754631636857284
939,2,..X......,O,4,-1,-0.17469499507195702,-0.3397559960575656
939,3,..X.O....,X,0,1,0.24090880000000006,0.39272704
939,4,X.X.O....,O,3,-1,0.0,-0.2
939,5,X.XOO....,X,1,1,0.0,0.2
940,1,.........,X,2,-1,0.4754631636857284,0.18037053094858269
940,2,..X......,O,5,1,-0.6115457352149238,-0.28923658817193904
940,3,..X..O...,X,0,-1,0.7378560000000001,0.39028480000000004
940,4,X.X..O...,O,3,1,-0.2,0.03999999999999998
940,5,X.XO.O...,X,8,-1,0.27040000000000003,0.01632
940,6,X.XO.O..X,O,4,1,0.0,0.2
941,1,.........,X,2,1,0.18037053094858269,0.3442964247588661
941,2,..X......,O,5,-1,-0.28923658817193904,-0.4313892705375513
941,3,..X..O...,X,1,1,-0.03999999999999998,0.16800000000000004
941,4,.XX..O...,O,6,-1,0.2,-0.03999999999999998
941,5,.XX..OO..,X,3,1,0.2,0.36000000000000004
941,6,.XXX.OO..,O,7,-1,0.0,-0.2
941,7,.XXX.OOO.,X,0,1,0.0,0.2
942,1,.........,X,1,1,-0.02204651250205547,0.18236278999835565
942,2,.X.......,O,6,-1,0.07621095303336978,-0.13903123757330416
942,3,.X....O..,X,4,1,-0.2,0.03999999999999998
942,4,.X..X.O..,O,3,-1,0.36000000000000004,0.08800000000000002
942,5,.X.OX.O..,X,0,1,0.0,0.2
942,6,XX.OX.O..,O,8,-1,0.0,-0.2
942,7,XX.OX.O.O,X,2,1,0.0,0.2
943,1,.........,X,2,0,0.3442964247588661,0.2754371398070929
943,2,..X......,O,8,0,-0.50587691008,-0.404701528064
943,3,..X.....O,X,6,0,0.533056,0.42644479999999996
943,4,..X...X.O,O,1,0,-0.2,-0.16
943,5,.OX...X.O,X,0,0,0.36000000000000004,0.28800000000000003
943,6,XOX...X.O,O,3,0,0.0,0.0
943,7,XOXO..X.O,X,7,0,0.0,0.0
943,8,XOXO..XXO,O,4,0,0.0,0.0
943,9,XOXOO.XXO,X,5,0,0.0,0.0
944,1,.........,X,8,1,-0.2031506429664679,0.03747948562682571
944,2,........X,O,4,-1,0.24697711697722535,-0.0024183064182197456
944,3,....O...X,X,0,1,0.42164480000000004,0.53731584
944,4,X...O...X,O,3,-1,0.0,-0.2
944,5,X..OO...X,X,5,1,0.36000000000000004,0.488
944,6,X..OOX..X,O,6,-1,0.0,-0.2
944,7,X..OOXO.X,X,2,1,0.0,0.2
945,1,.........,X,4,1,-0.08374938493972137,0.1330004920482229
945,2,....X....,O,6,-1,0.1170701962912522,-0.10634384296699823
945,3,....X.O..,X,2,1,-0.03999999999999998,0.16800000000000004
945,4,..X.X.O..,O,0,-1,0.2,-0.03999999999999998
945,5,O.X.X.O..,X,5,1,0.0,0.2
945,6,O.X.XXO..,O,7,-1,0.0,-0.2
945,7,O.X.XXOO.,X,8,1,0.0,0.2
946,1,.........,X,2,1,0.2754371398070929,0.42034971184567427
946,2,..X......,O,4,-1,-0.3397559960575656,-0.4718047968460525
946,3,..X.O....,X,0,1,0.39272704,0.514181632
946,4,X.X.O....,O,7,-1,0.0,-0.2
946,5,X.X.O..O.,X,1,1,0.0,0.2
947,1,.........,X,2,1,0.42034971184567427,0.5362797694765394
947,2,..X......,O,6,-1,-0.46240000000000003,-0.56992
947,3,..X...O..,X,5,1,0.46240000000000003,0.56992
947,4,..X..XO..,O,7,-1,0.36000000000000004,0.08800000000000002
947,5,..X..XOO.,X,3,1,0.0,0.2
947,6,..XX.XOO.,O,0,-1,0.0,-0.2
947,7,O.XX.XOO.,X,4,1,0.0,0.2
948,1,.........,X,2,-1,0.5362797694765394,0.22902381558123153
948,2,..X......,O,8,1,-0.404701528064,-0.12376122245119997
948,3,..X.....O,X,6,-1,0.42644479999999996,0.14115583999999992
948,4,..X...X.O,O,5,1,-0.03999999999999998,0.16800000000000004
948,5,..X..OX.O,X,1,-1,0.2,-0.03999999999999998
948,6,.XX..OX.O,O,4,1,0.0,0.2
948,7,.XX.OOX.O,X,7,-1,0.0,-0.2
948,8,.XX.OOXXO,O,3,1,0.2,0.36000000000000004
949,1,.........,X,2,1,0.22902381558123153,0.3832190524649852
949,2,..X......,O,8,-1,-0.12376122245119997,-0.29900897796096
949,3,..X.....O,X,6,1,0.14115583999999992,0.31292467199999996
949,4,..X...X.O,O,5,-1,0.16800000000000004,-0.06559999999999999
949,5,..X..OX.O,X,7,1,0.0,0.2
949,6,..X..OXXO,O,0,-1,0.0,-0.2
949,7,O.X..OXXO,X,1,1,0.2,0.36000000000000004
949,8,OXX..OXXO,O,3,-1,-0.2,-0.36000000000000004
949,9,OXXO.OXXO,X,4,1,0.36000000000000004,0.488
950,1,.........,X,8,1,0.03747948562682571,0.22998358850146058
950,2,........X,O,4,-1,-0.0024183064182197456,-0.20193464513457582
